fid,id,left,top,right,bottom,codearondo,NOM_CHF,CODE_DEPT,NOM_DEPT,numcant,CODE_EPCI,NOM_EPCI,INSEE_COM,NOM_COMM,STATUT,POPULATION,CODE_DEPT_2,NOM_DEPT_2,codearondo_2,longitude,latitude
"3021","3021",698861.72591274,5500061.79565943,703861.72591274,5505061.79565943,"304",LA JAVIE,"04",ALPES-DE-HAUTE-PROVENCE,"0411","200067437",CA Provence-Alpes-Agglomération,"04097",LA JAVIE,Chef-lieu canton,0.4,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5500061.79565943
"3022","3022",698861.72591274,5495061.79565943,703861.72591274,5500061.79565943,"304",,"04",ALPES-DE-HAUTE-PROVENCE,"0408","200067437",CA Provence-Alpes-Agglomération,"04167",LA ROBINE-SUR-GALABRE,Commune simple,0.3,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5495061.79565943
"3023","3023",698861.72591274,5490061.79565943,703861.72591274,5495061.79565943,"304",,"04",ALPES-DE-HAUTE-PROVENCE,"0408","200067437",CA Provence-Alpes-Agglomération,"04113",MARCOUX,Commune simple,0.5,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5490061.79565943
"3024","3024",698861.72591274,5485061.79565943,703861.72591274,5490061.79565943,"304",,"04",ALPES-DE-HAUTE-PROVENCE,"0408","200067437",CA Provence-Alpes-Agglomération,"04113",MARCOUX,Commune simple,0.5,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5485061.79565943
"3025","3025",698861.72591274,5480061.79565943,703861.72591274,5485061.79565943,"304",DIGNE-LES-BAINS,"04",ALPES-DE-HAUTE-PROVENCE,"0497","200067437",CA Provence-Alpes-Agglomération,"04070",DIGNE-LES-BAINS,PrGfecture,17.9,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5480061.79565943
"3026","3026",698861.72591274,5475061.79565943,703861.72591274,5480061.79565943,"304",,"04",ALPES-DE-HAUTE-PROVENCE,"0408","200067437",CA Provence-Alpes-Agglomération,"04074",ENTRAGES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5475061.79565943
"3027","3027",698861.72591274,5470061.79565943,703861.72591274,5475061.79565943,"304",,"04",ALPES-DE-HAUTE-PROVENCE,"0408","200067437",CA Provence-Alpes-Agglomération,"04074",ENTRAGES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5470061.79565943
"3028","3028",698861.72591274,5465061.79565943,703861.72591274,5470061.79565943,"304",MEZEL,"04",ALPES-DE-HAUTE-PROVENCE,"0415","200067437",CA Provence-Alpes-Agglomération,"04028",BEYNES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5465061.79565943
"3029","3029",698861.72591274,5460061.79565943,703861.72591274,5465061.79565943,"304",BARREME,"04",ALPES-DE-HAUTE-PROVENCE,"0405","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04204",SENEZ,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5460061.79565943
"3030","3030",698861.72591274,5455061.79565943,703861.72591274,5460061.79565943,"304",BARREME,"04",ALPES-DE-HAUTE-PROVENCE,"0405","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04204",SENEZ,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5455061.79565943
"3031","3031",698861.72591274,5450061.79565943,703861.72591274,5455061.79565943,"304",MEZEL,"04",ALPES-DE-HAUTE-PROVENCE,"0415","200067437",CA Provence-Alpes-Agglomération,"04107",MAJASTRES,Commune simple,0,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5450061.79565943
"3032","3032",698861.72591274,5445061.79565943,703861.72591274,5450061.79565943,"304",MOUSTIERS-SAINTE-MARIE,"04",ALPES-DE-HAUTE-PROVENCE,"0417","200067437",CA Provence-Alpes-Agglomération,"04135",MOUSTIERS-SAINTE-MARIE,Chef-lieu canton,0.7,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5445061.79565943
"3033","3033",698861.72591274,5440061.79565943,703861.72591274,5445061.79565943,"304",MOUSTIERS-SAINTE-MARIE,"04",ALPES-DE-HAUTE-PROVENCE,"0417","200067437",CA Provence-Alpes-Agglomération,"04135",MOUSTIERS-SAINTE-MARIE,Chef-lieu canton,0.7,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5440061.79565943
"3034","3034",698861.72591274,5435061.79565943,703861.72591274,5440061.79565943,"304",MOUSTIERS-SAINTE-MARIE,"04",ALPES-DE-HAUTE-PROVENCE,"0417","200067437",CA Provence-Alpes-Agglomération,"04135",MOUSTIERS-SAINTE-MARIE,Chef-lieu canton,0.7,"04",ALPES-DE-HAUTE-PROVENCE,"304",698861.72591274,5435061.79565943
"3035","3035",698861.72591274,5430061.79565943,703861.72591274,5435061.79565943,"383",AUPS,"83",VAR,"8301","200040210",CC Lacs et Gorges du Verdon,"83002",AIGUINES,Commune simple,0.3,"83",VAR,"383",698861.72591274,5430061.79565943
"3036","3036",698861.72591274,5425061.79565943,703861.72591274,5430061.79565943,"383",AUPS,"83",VAR,"8301","200040210",CC Lacs et Gorges du Verdon,"83002",AIGUINES,Commune simple,0.3,"83",VAR,"383",698861.72591274,5425061.79565943
"3037","3037",698861.72591274,5420061.79565943,703861.72591274,5425061.79565943,"383",AUPS,"83",VAR,"8301","200040210",CC Lacs et Gorges du Verdon,"83002",AIGUINES,Commune simple,0.3,"83",VAR,"383",698861.72591274,5420061.79565943
"3038","3038",698861.72591274,5415061.79565943,703861.72591274,5420061.79565943,"383",AUPS,"83",VAR,"8301","200040210",CC Lacs et Gorges du Verdon,"83147",VERIGNON,Commune simple,0,"83",VAR,"383",698861.72591274,5415061.79565943
"3039","3039",698861.72591274,5410061.79565943,703861.72591274,5415061.79565943,"383",AUPS,"83",VAR,"8301","200040210",CC Lacs et Gorges du Verdon,"83147",VERIGNON,Commune simple,0,"83",VAR,"383",698861.72591274,5410061.79565943
"3040","3040",698861.72591274,5405061.79565943,703861.72591274,5410061.79565943,"383",SALERNES,"83",VAR,"8323","200040210",CC Lacs et Gorges du Verdon,"83139",TOURTOUR,Commune simple,0.5,"83",VAR,"383",698861.72591274,5405061.79565943
"3041","3041",698861.72591274,5400061.79565943,703861.72591274,5405061.79565943,"183",SALERNES,"83",VAR,"8323","200040210",CC Lacs et Gorges du Verdon,"83149",VILLECROZE,Commune simple,1.1,"83",VAR,"183",698861.72591274,5400061.79565943
"3042","3042",698861.72591274,5395061.79565943,703861.72591274,5400061.79565943,"183",SALERNES,"83",VAR,"8323","248300493",CA Dracénoise,"83121",SALERNES,Chef-lieu canton,3.7,"83",VAR,"183",698861.72591274,5395061.79565943
"3043","3043",698861.72591274,5390061.79565943,703861.72591274,5395061.79565943,"383",COTIGNAC,"83",VAR,"8309","248300493",CA Dracénoise,"83154",SAINT-ANTONIN-DU-VAR,Commune simple,0.6,"83",VAR,"383",698861.72591274,5390061.79565943
"3044","3044",698861.72591274,5385061.79565943,703861.72591274,5390061.79565943,"183",LORGUES,"83",VAR,"8316","248300550",CC Coeur du Var,"83136",LE THORONET,Commune simple,2,"83",VAR,"183",698861.72591274,5385061.79565943
"3045","3045",698861.72591274,5380061.79565943,703861.72591274,5385061.79565943,"183",LORGUES,"83",VAR,"8316","248300550",CC Coeur du Var,"83136",LE THORONET,Commune simple,2,"83",VAR,"183",698861.72591274,5380061.79565943
"3046","3046",698861.72591274,5375061.79565943,703861.72591274,5380061.79565943,"383",BESSE-SUR-ISSOLE,"83",VAR,"8304","248300550",CC Coeur du Var,"83026",CABASSE,Commune simple,1.7,"83",VAR,"383",698861.72591274,5375061.79565943
"3047","3047",698861.72591274,5370061.79565943,703861.72591274,5375061.79565943,"183",LE LUC,"83",VAR,"8317","248300550",CC Coeur du Var,"83073",LE LUC,Chef-lieu canton,8.7,"83",VAR,"183",698861.72591274,5370061.79565943
"3048","3048",698861.72591274,5365061.79565943,703861.72591274,5370061.79565943,"383",BESSE-SUR-ISSOLE,"83",VAR,"8304","248300550",CC Coeur du Var,"83067",GONFARON,Commune simple,3.7,"83",VAR,"383",698861.72591274,5365061.79565943
"3049","3049",698861.72591274,5360061.79565943,703861.72591274,5365061.79565943,"383",BESSE-SUR-ISSOLE,"83",VAR,"8304","248300550",CC Coeur du Var,"83067",GONFARON,Commune simple,3.7,"83",VAR,"383",698861.72591274,5360061.79565943
"3050","3050",698861.72591274,5355061.79565943,703861.72591274,5360061.79565943,"383",BESSE-SUR-ISSOLE,"83",VAR,"8304","248300550",CC Coeur du Var,"83092",PIGNANS,Commune simple,3,"83",VAR,"383",698861.72591274,5355061.79565943
"3051","3051",698861.72591274,5350061.79565943,703861.72591274,5355061.79565943,"283",COLLOBRIERES,"83",VAR,"8307","200027100",CC Méditerranée Porte des Maures,"83043",COLLOBRIERES,Chef-lieu canton,1.7,"83",VAR,"283",698861.72591274,5350061.79565943
"3052","3052",698861.72591274,5345061.79565943,703861.72591274,5350061.79565943,"283",COLLOBRIERES,"83",VAR,"8307","200027100",CC Méditerranée Porte des Maures,"83043",COLLOBRIERES,Chef-lieu canton,1.7,"83",VAR,"283",698861.72591274,5345061.79565943
"3053","3053",698861.72591274,5340061.79565943,703861.72591274,5345061.79565943,"283",LA CRAU,"83",VAR,"8336","200027100",CC Méditerranée Porte des Maures,"83071",LA LONDE-LES-MAURES,Commune simple,10,"83",VAR,"283",698861.72591274,5340061.79565943
"3054","3054",698861.72591274,5335061.79565943,703861.72591274,5340061.79565943,"283",LA CRAU,"83",VAR,"8336","200027100",CC Méditerranée Porte des Maures,"83071",LA LONDE-LES-MAURES,Commune simple,10,"83",VAR,"283",698861.72591274,5335061.79565943
"3062","3062",703861.72591274,5635061.79565943,708861.72591274,5640061.79565943,"105",LA GRAVE,"05",HAUTES-ALPES,"0510","240500439",CC du Briançonnais,"05063",LA GRAVE,Chef-lieu canton,0.5,"05",HAUTES-ALPES,"105",703861.72591274,5635061.79565943
"3063","3063",703861.72591274,5630061.79565943,708861.72591274,5635061.79565943,"105",LA GRAVE,"05",HAUTES-ALPES,"0510","240500439",CC du Briançonnais,"05063",LA GRAVE,Chef-lieu canton,0.5,"05",HAUTES-ALPES,"105",703861.72591274,5630061.79565943
"3064","3064",703861.72591274,5625061.79565943,708861.72591274,5630061.79565943,"105",LA GRAVE,"05",HAUTES-ALPES,"0510","240500439",CC du Briançonnais,"05063",LA GRAVE,Chef-lieu canton,0.5,"05",HAUTES-ALPES,"105",703861.72591274,5625061.79565943
"3065","3065",703861.72591274,5620061.79565943,708861.72591274,5625061.79565943,"105",LA GRAVE,"05",HAUTES-ALPES,"0510","240500439",CC du Briançonnais,"05181",VILLAR-D'ARENE,Commune simple,0.3,"05",HAUTES-ALPES,"105",703861.72591274,5620061.79565943
"3070","3070",703861.72591274,5595061.79565943,708861.72591274,5600061.79565943,"205",SAINT-FIRMIN,"05",HAUTES-ALPES,"0520","200068096",CC Champsaur-Valgaudemar,"05064",LA CHAPELLE-EN-VALGAUDEMAR,Commune simple,0.1,"05",HAUTES-ALPES,"205",703861.72591274,5595061.79565943
"3071","3071",703861.72591274,5590061.79565943,708861.72591274,5595061.79565943,"205",SAINT-FIRMIN,"05",HAUTES-ALPES,"0520","200068096",CC Champsaur-Valgaudemar,"05064",LA CHAPELLE-EN-VALGAUDEMAR,Commune simple,0.1,"05",HAUTES-ALPES,"205",703861.72591274,5590061.79565943
"3072","3072",703861.72591274,5585061.79565943,708861.72591274,5590061.79565943,"205",ORCIERES,"05",HAUTES-ALPES,"0514","200068096",CC Champsaur-Valgaudemar,"05032",CHAMPOLEON,Commune simple,0.1,"05",HAUTES-ALPES,"205",703861.72591274,5585061.79565943
"3073","3073",703861.72591274,5580061.79565943,708861.72591274,5585061.79565943,"205",ORCIERES,"05",HAUTES-ALPES,"0514","200068096",CC Champsaur-Valgaudemar,"05032",CHAMPOLEON,Commune simple,0.1,"05",HAUTES-ALPES,"205",703861.72591274,5580061.79565943
"3074","3074",703861.72591274,5575061.79565943,708861.72591274,5580061.79565943,"205",ORCIERES,"05",HAUTES-ALPES,"0514","200068096",CC Champsaur-Valgaudemar,"05096",ORCIERES,Chef-lieu canton,0.7,"05",HAUTES-ALPES,"205",703861.72591274,5575061.79565943
"3075","3075",703861.72591274,5570061.79565943,708861.72591274,5575061.79565943,"205",ORCIERES,"05",HAUTES-ALPES,"0514","200068096",CC Champsaur-Valgaudemar,"05096",ORCIERES,Chef-lieu canton,0.7,"05",HAUTES-ALPES,"205",703861.72591274,5570061.79565943
"3076","3076",703861.72591274,5565061.79565943,708861.72591274,5570061.79565943,"205",ORCIERES,"05",HAUTES-ALPES,"0514","200068096",CC Champsaur-Valgaudemar,"05096",ORCIERES,Chef-lieu canton,0.7,"05",HAUTES-ALPES,"205",703861.72591274,5565061.79565943
"3077","3077",703861.72591274,5560061.79565943,708861.72591274,5565061.79565943,"205",SAVINES-LE-LAC,"05",HAUTES-ALPES,"0521","200067742",CC Serre-Ponçon,"05114",REALLON,Commune simple,0.2,"05",HAUTES-ALPES,"205",703861.72591274,5560061.79565943
"3078","3078",703861.72591274,5555061.79565943,708861.72591274,5560061.79565943,"205",CHORGES,"05",HAUTES-ALPES,"0507","200067742",CC Serre-Ponçon,"05106",PRUNIERES,Commune simple,0.3,"05",HAUTES-ALPES,"205",703861.72591274,5555061.79565943
"3079","3079",703861.72591274,5550061.79565943,708861.72591274,5555061.79565943,"205",CHORGES,"05",HAUTES-ALPES,"0507","200067742",CC Serre-Ponçon,"05106",PRUNIERES,Commune simple,0.3,"05",HAUTES-ALPES,"205",703861.72591274,5550061.79565943
"3080","3080",703861.72591274,5545061.79565943,708861.72591274,5550061.79565943,"205",CHORGES,"05",HAUTES-ALPES,"0507","200067742",CC Serre-Ponçon,"05040",CHORGES,Chef-lieu canton,2.4,"05",HAUTES-ALPES,"205",703861.72591274,5545061.79565943
"3081","3081",703861.72591274,5540061.79565943,708861.72591274,5545061.79565943,"205",SAVINES-LE-LAC,"05",HAUTES-ALPES,"0521","200067742",CC Serre-Ponçon,"05163",LE SAUZE-DU-LAC,Commune simple,0.1,"05",HAUTES-ALPES,"205",703861.72591274,5540061.79565943
"3082","3082",703861.72591274,5535061.79565943,708861.72591274,5540061.79565943,"104",LE LAUZET-UBAYE,"04",ALPES-DE-HAUTE-PROVENCE,"0412","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04033",LA BREOLE,Commune simple,0.3,"04",ALPES-DE-HAUTE-PROVENCE,"104",703861.72591274,5535061.79565943
"3083","3083",703861.72591274,5530061.79565943,708861.72591274,5535061.79565943,"304",SEYNE,"04",ALPES-DE-HAUTE-PROVENCE,"0426","200067437",CA Provence-Alpes-Agglomération,"04126",MONTCLAR,Commune simple,0.5,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5530061.79565943
"3084","3084",703861.72591274,5525061.79565943,708861.72591274,5530061.79565943,"304",SEYNE,"04",ALPES-DE-HAUTE-PROVENCE,"0426","200067437",CA Provence-Alpes-Agglomération,"04126",MONTCLAR,Commune simple,0.5,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5525061.79565943
"3085","3085",703861.72591274,5520061.79565943,708861.72591274,5525061.79565943,"304",SEYNE,"04",ALPES-DE-HAUTE-PROVENCE,"0426","200067437",CA Provence-Alpes-Agglomération,"04205",SEYNE,Chef-lieu canton,1.4,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5520061.79565943
"3086","3086",703861.72591274,5515061.79565943,708861.72591274,5520061.79565943,"304",SEYNE,"04",ALPES-DE-HAUTE-PROVENCE,"0426","200067437",CA Provence-Alpes-Agglomération,"04017",AUZET,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5515061.79565943
"3087","3087",703861.72591274,5510061.79565943,708861.72591274,5515061.79565943,"304",SEYNE,"04",ALPES-DE-HAUTE-PROVENCE,"0426","200067437",CA Provence-Alpes-Agglomération,"04017",AUZET,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5510061.79565943
"3088","3088",703861.72591274,5505061.79565943,708861.72591274,5510061.79565943,"304",SEYNE,"04",ALPES-DE-HAUTE-PROVENCE,"0426","200067437",CA Provence-Alpes-Agglomération,"04235",VERDACHES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5505061.79565943
"3089","3089",703861.72591274,5500061.79565943,708861.72591274,5505061.79565943,"304",LA JAVIE,"04",ALPES-DE-HAUTE-PROVENCE,"0411","200067437",CA Provence-Alpes-Agglomération,"04024",BEAUJEU,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5500061.79565943
"3090","3090",703861.72591274,5495061.79565943,708861.72591274,5500061.79565943,"304",LA JAVIE,"04",ALPES-DE-HAUTE-PROVENCE,"0411","200067437",CA Provence-Alpes-Agglomération,"04097",LA JAVIE,Chef-lieu canton,0.4,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5495061.79565943
"3091","3091",703861.72591274,5490061.79565943,708861.72591274,5495061.79565943,"304",LA JAVIE,"04",ALPES-DE-HAUTE-PROVENCE,"0411","200067437",CA Provence-Alpes-Agglomération,"04036",LE BRUSQUET,Commune simple,1,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5490061.79565943
"3092","3092",703861.72591274,5485061.79565943,708861.72591274,5490061.79565943,"304",LA JAVIE,"04",ALPES-DE-HAUTE-PROVENCE,"0411","200067437",CA Provence-Alpes-Agglomération,"04009",ARCHAIL,Commune simple,0,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5485061.79565943
"3093","3093",703861.72591274,5480061.79565943,708861.72591274,5485061.79565943,"304",DIGNE-LES-BAINS,"04",ALPES-DE-HAUTE-PROVENCE,"0497","200067437",CA Provence-Alpes-Agglomération,"04070",DIGNE-LES-BAINS,PrGfecture,17.9,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5480061.79565943
"3094","3094",703861.72591274,5475061.79565943,708861.72591274,5480061.79565943,"304",DIGNE-LES-BAINS,"04",ALPES-DE-HAUTE-PROVENCE,"0497","200067437",CA Provence-Alpes-Agglomération,"04070",DIGNE-LES-BAINS,PrGfecture,17.9,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5475061.79565943
"3095","3095",703861.72591274,5470061.79565943,708861.72591274,5475061.79565943,"304",BARREME,"04",ALPES-DE-HAUTE-PROVENCE,"0405","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04059",CLUMANC,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5470061.79565943
"3096","3096",703861.72591274,5465061.79565943,708861.72591274,5470061.79565943,"304",BARREME,"04",ALPES-DE-HAUTE-PROVENCE,"0405","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04055",CHAUDON-NORANTE,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5465061.79565943
"3097","3097",703861.72591274,5460061.79565943,708861.72591274,5465061.79565943,"304",BARREME,"04",ALPES-DE-HAUTE-PROVENCE,"0405","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04055",CHAUDON-NORANTE,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5460061.79565943
"3098","3098",703861.72591274,5455061.79565943,708861.72591274,5460061.79565943,"304",BARREME,"04",ALPES-DE-HAUTE-PROVENCE,"0405","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04204",SENEZ,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5455061.79565943
"3099","3099",703861.72591274,5450061.79565943,708861.72591274,5455061.79565943,"304",BARREME,"04",ALPES-DE-HAUTE-PROVENCE,"0405","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04030",BLIEUX,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5450061.79565943
"3100","3100",703861.72591274,5445061.79565943,708861.72591274,5450061.79565943,"304",BARREME,"04",ALPES-DE-HAUTE-PROVENCE,"0405","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04030",BLIEUX,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5445061.79565943
"3101","3101",703861.72591274,5440061.79565943,708861.72591274,5445061.79565943,"304",MOUSTIERS-SAINTE-MARIE,"04",ALPES-DE-HAUTE-PROVENCE,"0417","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04144",LA PALUD-SUR-VERDON,Commune simple,0.3,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5440061.79565943
"3102","3102",703861.72591274,5435061.79565943,708861.72591274,5440061.79565943,"304",MOUSTIERS-SAINTE-MARIE,"04",ALPES-DE-HAUTE-PROVENCE,"0417","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04144",LA PALUD-SUR-VERDON,Commune simple,0.3,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5435061.79565943
"3103","3103",703861.72591274,5430061.79565943,708861.72591274,5435061.79565943,"304",MOUSTIERS-SAINTE-MARIE,"04",ALPES-DE-HAUTE-PROVENCE,"0417","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04144",LA PALUD-SUR-VERDON,Commune simple,0.3,"04",ALPES-DE-HAUTE-PROVENCE,"304",703861.72591274,5430061.79565943
"3104","3104",703861.72591274,5425061.79565943,708861.72591274,5430061.79565943,"383",AUPS,"83",VAR,"8301","200040210",CC Lacs et Gorges du Verdon,"83002",AIGUINES,Commune simple,0.3,"83",VAR,"383",703861.72591274,5425061.79565943
"3105","3105",703861.72591274,5420061.79565943,708861.72591274,5425061.79565943,"383",AUPS,"83",VAR,"8301","200040210",CC Lacs et Gorges du Verdon,"83002",AIGUINES,Commune simple,0.3,"83",VAR,"383",703861.72591274,5420061.79565943
"3106","3106",703861.72591274,5415061.79565943,708861.72591274,5420061.79565943,"383",AUPS,"83",VAR,"8301","200040210",CC Lacs et Gorges du Verdon,"83002",AIGUINES,Commune simple,0.3,"83",VAR,"383",703861.72591274,5415061.79565943
"3107","3107",703861.72591274,5410061.79565943,708861.72591274,5415061.79565943,"183",DRAGUIGNAN,"83",VAR,"8311","248300493",CA Dracénoise,"83003",AMPUS,Commune simple,0.8,"83",VAR,"183",703861.72591274,5410061.79565943
"3108","3108",703861.72591274,5405061.79565943,708861.72591274,5410061.79565943,"183",SALERNES,"83",VAR,"8323","200040210",CC Lacs et Gorges du Verdon,"83139",TOURTOUR,Commune simple,0.5,"83",VAR,"183",703861.72591274,5405061.79565943
"3109","3109",703861.72591274,5400061.79565943,708861.72591274,5405061.79565943,"183",SALERNES,"83",VAR,"8323","200040210",CC Lacs et Gorges du Verdon,"83139",TOURTOUR,Commune simple,0.5,"83",VAR,"183",703861.72591274,5400061.79565943
