customer weight coord_x coord_y id_grid2km fid x_LAMB93 y_LAMB93 x_WGS84 y_WGS84
2429 1671.0 3897510.199105234 2323623.373305426 4259 9889 839606.8 6311458 4.737334628920022 43.88830561464751
2430 873.0 3899505.738855794 2323438.991354709 4260 9890 841606.8 6311458 4.7622153926032995 43.887906805207805
2431 2067.0 3901501.2897656094 2323254.6465394017 4261 9891 843606.8 6311458 4.7870958063083995 43.88750232602054
2432 1670.0 3903496.851776313 2323070.338860641 4262 9892 845606.8 6311458 4.811975865102423 43.88709217721038
2433 6029.0 3905492.424829522 2322886.068319524 4263 9893 847606.8 6311458 4.836855564052889 43.88667635890372
2434 1930.5 3907488.008866851 2322701.8349170736 4264 9894 849606.8 6311458 4.8617348982277475 43.88625487122872
2435 761.5 3909483.6038299017 2322517.6386542767 4265 9895 851606.8 6311458 4.886613862695381 43.88582771431527
2436 211.0 3911479.209660269 2322333.4795320467 4266 9896 853606.8 6311458 4.911492452524612 43.88539488829499
2437 3462.0 3913474.826299534 2322149.357551244 4267 9897 855606.8 6311458 4.936370662784713 43.884956393301266
2438 961.5 3915470.4536892753 2321965.272712684 4268 9898 857606.8 6311458 4.961248488545403 43.88451222946923
2439 812.0 3917466.091771058 2321781.225017126 4269 9899 859606.8 6311458 4.986125924876863 43.88406239693577
2440 557.5 3919461.740486437 2321597.214465248 4270 9900 861606.8 6311458 5.011002966849733 43.88360689583947
2441 400.5 3921457.3997769593 2321413.241057704 4271 9901 863606.8 6311458 5.035879609535128 43.88314572632069
2442 286.5 3923453.069584164 2321229.304795078 4272 9902 865606.8 6311458 5.060755848004634 43.88267888852154
2443 377.0 3925448.7498495774 2321045.4056779016 4273 9903 867606.8 6311458 5.085631677330321 43.88220638258586
2444 318.0 3927444.440514718 2320861.543706641 4274 9904 869606.8 6311458 5.110507092584742 43.88172820865927
2445 571.0 3929440.141521096 2320677.718881731 4275 9905 871606.8 6311458 5.135382088840947 43.88124436688905
2446 1066.5 3931435.852810208 2320493.9312035134 4276 9906 873606.8 6311458 5.160256661172483 43.880754857424314
2447 147.5 3933431.574323545 2320310.180672307 4277 9907 875606.8 6311458 5.185130804653401 43.880259680415875
2448 268.0 3935427.306002585 2320126.4672883586 4278 9908 877606.8 6311458 5.210004514358261 43.87975883601627
2449 115.5 3937423.0477887993 2319942.79105187 4279 9909 879606.8 6311458 5.234877785362144 43.87925232437985
2450 56.5 3939418.7996236463 2319759.151962976 4280 9910 881606.8 6311458 5.259750612740648 43.878740145662626
2451 136.0 3941414.561448577 2319575.550021763 4281 9911 883606.8 6311458 5.284622991569901 43.87822230002239
2452 146.0 3943410.33320503 2319391.9852282605 4282 9912 885606.8 6311458 5.309494916926564 43.87769878761869
2453 737.5 3945406.1148344353 2319208.4575824365 4283 9913 887606.8 6311458 5.3343663838878355 43.877169608612796
2454 816.5 3947401.9062782135 2319024.96708422 4284 9914 889606.8 6311458 5.359237387531465 43.876634763167715
2455 6907.0 3949397.707477773 2318841.513733453 4285 9915 891606.8 6311458 5.3841079229357485 43.8760942514482
2456 2217.5 3951393.5183745134 2318658.097529958 4286 9916 893606.8 6311458 5.408977985179539 43.87554807362078
2457 417.0 3953389.338909826 2318474.718473481 4287 9917 895606.8 6311458 5.433847569342253 43.87499622985367
2458 31.0 3955385.169025088 2318291.3765637274 4288 9918 897606.8 6311458 5.458716670503877 43.874438720316874
2459 222.0 3957381.008661667 2318108.071800309 4289 9919 899606.8 6311458 5.4835852837449695 43.873875545182095
2460 43.0 3959376.8577609225 2317924.8041828354 4290 9920 901606.8 6311458 5.508453404146672 43.87330670462279
2461 19.0 3961372.716264203 2317741.573710835 4291 9921 903606.8 6311458 5.533321026790707 43.87273219881421
2462 31.0 3963368.584112844 2317558.380383761 4292 9922 905606.8 6311458 5.558188146759396 43.872152027933254
2463 27.0 3965364.461248174 2317375.224201047 4293 9923 907606.8 6311458 5.583054759135652 43.87156619215863
2464 13.5 3967360.347611508 2317192.1051620487 4294 9924 909606.8 6311458 5.607920859002995 43.87097469167075
2465 50.0 3969356.2431441527 2317009.0232660733 4295 9925 911606.8 6311458 5.632786441445552 43.87037752665181
2466 552.5 3971352.147787402 2316825.978512374 4296 9926 913606.8 6311458 5.6576515015480675 43.869774697285685
2467 48.0 3973348.061482541 2316642.9709001407 4297 9927 915606.8 6311458 5.6825160343959045 43.86916620375804
2468 28.0 3975343.984170843 2316460.000428519 4298 9928 917606.8 6311458 5.707380035075054 43.868552046256255
2469 72.5 3977339.91579357 2316277.067096596 4299 9929 919606.8 6311458 5.732243498672138 43.86793222496945
2470 7.5 3979335.856291976 2316094.170903392 4300 9930 921606.8 6311458 5.757106420274418 43.8673067400885
2471 6.0 3983327.7636807705 2315728.489928987 4302 9932 925606.8 6311458 5.806830617846842 43.866038780316316
2472 2310.5 3985323.7304536095 2315545.705145578 4303 9933 927606.8 6311458 5.8316918839947505 43.8653963058155
2473 111.0 3987319.705867024 2315362.9574964475 4304 9934 929606.8 6311458 5.8565525885033995 43.86474816850136
2474 35.0 3989315.68986221 2315180.246980354 4305 9935 931606.8 6311458 5.88141272646333 43.86409436857349
2475 18.0 3991311.682380353 2314997.573595993 4306 9936 933606.8 6311458 5.9062722929657525 43.86343490623314
2476 13.0 3993307.683362629 2314814.937342009 4307 9937 935606.8 6311458 5.931131283102559 43.86276978168339
2477 23.0 3995303.6927502 2314632.338216984 4308 9938 937606.8 6311458 5.955989691966327 43.86209899512899
2478 9.0 3997299.7104842174 2314449.776219449 4309 9939 939606.8 6311458 5.98084751465032 43.861422546776424
2479 7.0 3999295.736505823 2314267.2513478864 4310 9940 941606.8 6311458 6.005704746248504 43.860740436833964
2480 1.0 4001291.770756145 2314084.763600704 4311 9941 943606.8 6311458 6.030561381855541 43.86005266551159
2481 11.0 4005283.863707399 2313719.8994729086 4313 9943 947606.8 6311458 6.080272845478377 43.85866013957568
2482 160.0 4007279.922290532 2313537.523088852 4314 9944 949606.8 6311458 6.1051276636870675 43.857955385390774
2483 381.5 4009275.988866783 2313355.183822315 4315 9945 951606.8 6311458 6.129981866290403 43.857244970683254
2484 10.0 4011272.063377224 2313172.8816714347 4316 9946 953606.8 6311458 6.154835448386645 43.85652889567175
2485 4.0 4013268.145762914 2312990.6166342944 4317 9947 955606.8 6311458 6.179688405074791 43.85580716057669
2486 26.0 4015264.2359649017 2312808.388708935 4318 9948 957606.8 6311458 6.20454073145458 43.855079765620154
2487 6.0 4017260.333924224 2312626.197893332 4319 9949 959606.8 6311458 6.2293924226265 43.85434671102607
2488 6.0 4027240.938016275 2311715.800387037 4324 9954 969606.8 6311458 6.353641178938204 43.85059655144873
2489 1.0 4029237.081280693 2311533.832184417 4325 9955 971606.8 6311458 6.378488956015759 43.84982954382754
2490 69.5 4037221.7271902417 2310806.3302896097 4329 9959 979606.8 6311458 6.477873320566489 43.84670493550936
2491 848.5 4039217.906585206 2310624.547532094 4330 9960 981606.8 6311458 6.502717701303717 43.845909640173154
2492 87.5 4041214.0930290017 2310442.801855769 4331 9961 983606.8 6311458 6.527561388099366 43.845108688021035
2493 21.5 4051195.1289107664 2309534.629594196 4336 9966 993606.8 6311458 6.651769241858786 43.84101908370629
2494 14.0 4053191.356405564 2309353.10634557 4337 9967 995606.8 6311458 6.6766086623596 43.840184195893684
2495 7.0 4055187.59053508 2309171.620157808 4338 9968 997606.8 6311458 6.701447354711579 43.839343653026305
2496 90.5 4057183.831240104 2308990.171027783 4339 9969 999606.8 6311458 6.7262853140313785 43.838497455362706
2497 11.0 4059180.078461415 2308808.7589523224 4340 9970 1001606.8 6311458 6.7511225354365205 43.83764560316309
2498 14.0 4065168.8586306456 2308264.745020689 4343 9973 1007606.8 6311458 6.825629723352379 43.835056121976756
2499 19.5 4067165.1313246186 2308083.4811305865 4344 9974 1009606.8 6311458 6.8504639442916915 43.834181654270225
2500 62.5 4075150.2837072457 2307358.795913277 4348 9978 1017606.8 6311458 6.949793156143858 43.830627254070826
2501 3.0 4077146.586907986 2307177.7171767736 4349 9979 1019606.8 6311458 6.974623516751736 43.8297245230437
2502 120.5 4087128.1905743657 2306272.8787141326 4354 9984 1029606.8 6311458 7.098763421998123 43.82512609594246
2503 261.0 4089124.5284244246 2306092.0220383443 4355 9985 1031606.8 6311458 7.1235889893941495 43.824189458108066
2504 218.5 4091120.871841431 2305911.202358796 4356 9986 1033606.8 6311458 7.148413740878646 43.82324717013667
2505 3902.5 4093117.220765936 2305730.419671378 4357 9987 1035606.8 6311458 7.173237671584769 43.82229923231786
2506 616.0 4095113.57513848 2305549.6739719333 4358 9988 1037606.8 6311458 7.1980607766466465 43.82134564494299
2507 801.5 4097109.934899588 2305368.965256232 4359 9989 1039606.8 6311458 7.222883051199386 43.820386408305126
2508 661.0 4099106.299989771 2305188.293520004 4360 9990 1041606.8 6311458 7.247704490379069 43.81942152269904
2509 168.5 4101102.670349528 2305007.6587589243 4361 9991 1043606.8 6311458 7.272525089322777 43.81845098842127
2510 1557.0 4103099.045919341 2304827.060968598 4362 9992 1045606.8 6311458 7.297344843168573 43.817474805770004
2511 1912.5 4105095.426639681 2304646.5001445995 4363 9993 1047606.8 6311458 7.322163747055526 43.81649297504522
2512 333.5 4107091.812451004 2304465.97628243 4364 9994 1049606.8 6311458 7.346981796123709 43.8155054965486
2513 101.5 4109088.203293752 2304285.4893775405 4365 9995 1051606.8 6311458 7.371798985514203 43.81451237058355
2514 70.0 4111084.599108352 2304105.039425331 4366 9996 1053606.8 6311458 7.396615310369104 43.81351359745517
2515 15.0 4113080.999835219 2303924.6264211456 4367 9997 1055606.8 6311458 7.421430765831537 43.81250917747032
2516 3.0 4115077.405414752 2303744.2503602626 4368 9998 1057606.8 6311458 7.446245347045646 43.81149911093757
2517 339.5 4117073.815787337 2303563.9112379327 4369 9999 1059606.8 6311458 7.47105904915661 43.810483398167186
2518 73.0 4119070.2308933446 2303383.609049329 4370 10000 1061606.8 6311458 7.495871867310646 43.809462039471214
2519 89.5 3891347.577746375 2322188.8760178974 4371 10025 833606.8 6309458 4.662166442792073 43.87147346458478
2520 80.0 3893343.0784292817 2322004.3923927285 4372 10026 835606.8 6309458 4.687040392330472 43.871091789560545
2521 85.0 3895338.590438872 2321819.945859318 4373 10027 837606.8 6309458 4.71191400700848 43.870704446272455
2522 22.0 3897334.1137167457 2321635.536418975 4374 10028 839606.8 6309458 4.736787281896618 43.87031143483986
2523 137.0 3899329.648204498 2321451.164072963 4375 10029 841606.8 6309458 4.76166021206581 43.86991275538385
2524 314.5 3901325.193843713 2321266.828822501 4376 10030 843606.8 6309458 4.786532792587391 43.86950840802723
2525 531.0 3903320.750575966 2321082.530668728 4377 10031 845606.8 6309458 4.811405018533112 43.8690983928946
2526 3797.0 3905316.318342825 2320898.2696127538 4378 10032 847606.8 6309458 4.836276884975145 43.868682710112274
2527 3368.0 3907311.8970858455 2320714.045655622 4379 10033 849606.8 6309458 4.861148386986092 43.86826135980832
2528 2889.5 3909307.4867465775 2320529.8587983083 4380 10034 851606.8 6309458 4.886019519638986 43.86783434211253
2529 712.0 3911303.0872665592 2320345.7090417426 4381 10035 853606.8 6309458 4.910890278007304 43.86740165715646
2530 439.0 3913298.698587321 2320161.5963868136 4382 10036 855606.8 6309458 4.935760657164959 43.86696330507341
2531 150.0 3915294.320650384 2319977.520834319 4383 10037 857606.8 6309458 4.960630652186327 43.866519285998415
2532 216.5 3917289.9533972577 2319793.482385029 4384 10038 859606.8 6309458 4.985500258146233 43.86606960006824
2533 424.0 3919285.596769447 2319609.481039665 4385 10039 861606.8 6309458 5.010369470119967 43.86561424742143
2534 418.5 3921281.250708441 2319425.516798852 4386 10040 863606.8 6309458 5.035238283183287 43.86515322819824
2535 982.5 3923276.9151557256 2319241.5896632085 4387 10041 865606.8 6309458 5.060106692412429 43.86468654254067
2536 861.0 3925272.590052773 2319057.6996332663 4388 10042 867606.8 6309458 5.0849746928841055 43.86421419059249
2537 457.0 3927268.275341048 2318873.84670951 4389 10043 869606.8 6309458 5.109842279675513 43.86373617249919
2538 1651.5 3929263.970962004 2318690.030892364 4390 10044 871606.8 6309458 5.134709447864349 43.86325248840797
2539 353.0 3931259.676857085 2318506.2521822075 4391 10045 873606.8 6309458 5.1595761925287995 43.86276313846785
2540 417.0 3933255.392967728 2318322.510579348 4392 10046 875606.8 6309458 5.1844425087475585 43.86226812282956
2541 100.0 3935251.119235357 2318138.80608406 4393 10047 877606.8 6309458 5.209308391599829 43.86176744164552
2542 510.5 3937246.855601387 2317955.138696544 4394 10048 879606.8 6309458 5.234173836165331 43.861261095069956
2543 115.5 3939242.602007224 2317771.5084169544 4395 10049 881606.8 6309458 5.2590388375243 43.86074908325882
2544 150.0 3941238.3583942633 2317587.915245375 4396 10050 883606.8 6309458 5.283903390757506 43.86023140636976
2545 137.0 3943234.12470389 2317404.3591818493 4397 10051 885606.8 6309458 5.308767490946246 43.85970806456225
2546 12.0 3945229.900877481 2317220.8402263667 4398 10052 887606.8 6309458 5.333631133172359 43.85917905799742
2547 143.0 3947225.6868564016 2317037.358378856 4399 10053 889606.8 6309458 5.358494312518226 43.85864438683823
2548 287.0 3949221.4825820057 2316853.913639181 4400 10054 891606.8 6309458 5.383357024066779 43.858104051249285
2549 250.0 3951217.2879956393 2316670.506007161 4401 10055 893606.8 6309458 5.408219262901507 43.857558051396985
2550 131.0 3953213.103038637 2316487.135482555 4402 10056 895606.8 6309458 5.433081024106461 43.85700638744948
2551 60.0 3955208.927652325 2316303.80206508 4403 10057 897606.8 6309458 5.457942302766258 43.85644905957661
2552 64.0 3957204.761778016 2316120.5057543814 4404 10058 899606.8 6309458 5.4828030939660914 43.85588606795002
2553 371.5 3959200.605357015 2315937.2465500464 4405 10059 901606.8 6309458 5.507663392791728 43.855317412743034
2554 23.5 3961196.458330616 2315754.0244516204 4406 10060 903606.8 6309458 5.532523194329527 43.85474309413075
2555 128.0 3963192.3206400992 2315570.8394585904 4407 10061 905606.8 6309458 5.5573824936664336 43.85416311229001
2556 922.5 3965188.192226741 2315387.6915703784 4408 10062 907606.8 6309458 5.582241285889992 43.85357746739937
2557 30.0 3967184.0730318017 2315204.580786356 4409 10063 909606.8 6309458 5.607099566088348 43.85298615963912
2558 31.0 3969179.9629965336 2315021.5071058488 4410 10064 911606.8 6309458 5.6319573293502545 43.85238918919136
2559 42.0 3971175.862062177 2314838.470528108 4411 10065 913606.8 6309458 5.656814570765082 43.85178655623984
2560 157.0 3973171.770169962 2314655.4710523584 4412 10066 915606.8 6309458 5.681671285422817 43.851178260970094
2561 5.0 3975167.687261109 2314472.5086777285 4413 10067 917606.8 6309458 5.706527468414073 43.850564303569364
2562 12.0 3977163.6132768258 2314289.5834033303 4414 10068 919606.8 6309458 5.731383114830097 43.849944684226685
2563 13.0 3979159.548158309 2314106.695228192 4415 10069 921606.8 6309458 5.756238219762771 43.849319403132775
2564 963.5 3981155.491846748 2313923.844151311 4416 10070 923606.8 6309458 5.78109277830462 43.848688460480105
2565 206.0 3983151.444283317 2313741.0301716146 4417 10071 925606.8 6309458 5.805946785548819 43.84805185646291
2566 42.0 3985147.405409181 2313558.253287962 4418 10072 927606.8 6309458 5.830800236589197 43.847409591277135
2567 5.0 3987143.375165493 2313375.5134991864 4419 10073 929606.8 6309458 5.855653126520243 43.846761665120454
2568 11.0 3989139.353493399 2313192.810804056 4420 10074 931606.8 6309458 5.8805054504371155 43.846108078192316
2569 15.0 3991135.340334027 2313010.1452012626 4421 10075 933606.8 6309458 5.9053572034356385 43.84544883069385
2570 10.0 3993131.3356284993 2312827.516689468 4422 10076 935606.8 6309458 5.930208380612319 43.844783922827986
2571 21.0 3995127.339317925 2312644.9252672754 4423 10077 937606.8 6309458 5.955058977064345 43.844113354799354
2572 555.0 3997123.3513434017 2312462.3709332207 4424 10078 939606.8 6309458 5.979908987889596 43.84343712681433
2573 16.0 3999119.371646016 2312279.8536857907 4425 10079 941606.8 6309458 6.004758408186644 43.842755239081
2574 3.0 4001115.400166843 2312097.3735234155 4426 10080 943606.8 6309458 6.029607233054764 43.84206769180923
2575 6.5 4005107.48162738 2311732.5244472884 4428 10082 947606.8 6309458 6.079303076904854 43.84067561949836
2576 28.0 4007103.534449182 2311550.1555301254 4429 10083 949606.8 6309458 6.104150086088929 43.83997109488766
2577 13.0 4009099.595253383 2311367.823691185 4430 10084 951606.8 6309458 6.128996480248294 43.83926091159522
2578 18.0 4011095.663981 2311185.528928639 4431 10085 953606.8 6309458 6.153842254485816 43.83854506983957
2579 12.0 4013091.74057304 2311003.271240584 4432 10086 955606.8 6309458 6.178687403905092 43.837823569840964
2580 490.5 4015087.824970496 2310821.050625054 4433 10087 957606.8 6309458 6.203531923610465 43.837096411821385
2581 6.0 4017083.917114352 2310638.867080055 4434 10088 959606.8 6309458 6.228375808707023 43.836363596004574
2582 5.0 4019080.0169455744 2310456.7206035093 4435 10089 961606.8 6309458 6.253219054300607 43.835625122615966
2583 10.0 4023072.2394339526 2310092.538847256 4437 10091 965606.8 6309458 6.30290360740601 43.83413120403383
