3072 101904
 1629 1881 15.725
 1630 1881 15.3
 1635 1881 10.625
 1638 1881 10.2
 1640 1881 11.475
 1642 1881 8.925
 1643 1881 10.2
 1663 1881 11.05
 1665 1881 12.325
 1667 1881 9.775
 1668 1881 11.05
 1670 1881 11.9
 1672 1881 9.35
 1673 1881 10.625
 1675 1881 10.625
 1676 1881 11.9
 1678 1881 9.35
 1693 1881 13.175
 1695 1881 10.625
 1696 1881 11.9
 1698 1881 11.9
 1699 1881 13.175
 1701 1881 10.625
 1702 1881 11.475
 1703 1881 12.75
 1705 1881 10.2
 1706 1881 11.475
 1719 1881 6.375
 1737 1881 7.225
 1740 1881 6.8
 1742 1881 8.075
 1744 1881 5.525
 1745 1881 6.8
 1765 1881 8.075
 1767 1881 9.35
 1769 1881 6.8
 1770 1881 8.075
 1772 1881 8.925
 1774 1881 6.375
 1775 1881 7.65
 1777 1881 7.65
 1778 1881 8.925
 1780 1881 6.375
 1813 1881 2.975
 1831 1881 4.25
 1834 1881 3.825
 1836 1881 5.1
 1838 1881 2.55
 1839 1881 3.825
 1537 1882 259.188
 1538 1882 223.3
 1540 1882 219.313
 1541 1882 211.337
 1542 1882 223.3
 1543 1882 219.313
 1545 1882 227.287
 1547 1882 183.425
 1548 1882 175.45
 1550 1882 171.462
 1551 1882 187.412
 1553 1882 183.425
 1554 1882 175.45
 1555 1882 183.425
 1557 1882 179.438
 1558 1882 171.462
 1559 1882 183.425
 1566 1882 191.4
 1568 1882 187.412
 1569 1882 179.438
 1570 1882 191.4
 1571 1882 187.412
 1573 1882 199.375
 1576 1882 135.575
 1578 1882 147.537
 1579 1882 139.563
 1581 1882 135.575
 1583 1882 143.55
 1584 1882 135.575
 1586 1882 131.587
 1587 1882 147.537
 1589 1882 143.55
 1590 1882 135.575
 1606 1882 151.525
 1607 1882 143.55
 1609 1882 139.563
 1610 1882 155.512
 1612 1882 151.525
 1613 1882 143.55
 1614 1882 151.525
 1616 1882 147.537
 1617 1882 139.563
 1618 1882 151.525
 1625 1882 163.488
 1627 1882 159.5
 1628 1882 151.525
 1629 1882 163.488
 1630 1882 159.5
 1636 1882 99.6875
 1639 1882 95.7
 1641 1882 107.662
 1642 1882 99.6875
 1644 1882 95.7
 1664 1882 103.675
 1666 1882 115.637
 1667 1882 107.662
 1669 1882 103.675
 1671 1882 111.65
 1672 1882 103.675
 1674 1882 99.6875
 1675 1882 115.637
 1677 1882 111.65
 1678 1882 103.675
 1694 1882 123.612
 1695 1882 115.637
 1697 1882 111.65
 1698 1882 127.6
 1700 1882 123.612
 1701 1882 115.637
 1702 1882 123.612
 1704 1882 119.625
 1705 1882 111.65
 1706 1882 123.612
 1720 1882 59.8125
 1738 1882 67.7875
 1741 1882 63.8
 1743 1882 75.7625
 1744 1882 67.7875
 1746 1882 63.8
 1766 1882 75.7625
 1768 1882 87.725
 1769 1882 79.75
 1771 1882 75.7625
 1773 1882 83.7375
 1774 1882 75.7625
 1776 1882 71.775
 1777 1882 87.725
 1779 1882 83.7375
 1780 1882 75.7625
 1814 1882 27.9125
 1832 1882 39.875
 1835 1882 35.8875
 1837 1882 47.85
 1838 1882 39.875
 1840 1882 35.8875
 1537 1883 2.415
 1538 1883 1.9425
 1539 1883 2.1
 1540 1883 1.89
 1544 1883 2.205
 1545 1883 1.995
 1546 1883 1.6275
 1547 1883 1.4175
 1560 1883 1.7325
 1561 1883 1.89
 1562 1883 1.68
 1566 1883 1.5225
 1567 1883 1.68
 1568 1883 1.47
 1572 1883 1.785
 1573 1883 1.6275
 1574 1883 1.47
 1591 1883 1.4175
 1592 1883 1.2075
 1605 1883 1.2075
 1606 1883 0.9975
 1619 1883 1.3125
 1620 1883 1.47
 1621 1883 1.26
 1625 1883 1.155
 1626 1883 1.3125
 1627 1883 1.1025
 1631 1883 1.4175
 1632 1883 0.9975
 1645 1883 1.26
 1662 1883 1.05
 1679 1883 0.9975
 1680 1883 0.7875
 1693 1883 0.84
 1694 1883 0.63
 1707 1883 0.945
 1708 1883 1.1025
 1709 1883 0.8925
 1721 1883 0.7875
 1734 1883 0.5775
 1747 1883 0.84
 1764 1883 0.6825
 1781 1883 0.63
 1782 1883 0.42
 1815 1883 0.3675
 1828 1883 0.21
 1841 1883 0.4725
 1537 1884 8.575
 1539 1884 7.525
 1540 1884 6.825
 1541 1884 6.475
 1544 1884 7.875
 1545 1884 7.175
 1549 1884 5.425
 1550 1884 4.725
 1561 1884 6.825
 1562 1884 6.125
 1563 1884 5.775
 1567 1884 6.125
 1568 1884 5.425
 1569 1884 5.075
 1572 1884 6.475
 1573 1884 5.95
 1574 1884 5.425
 1594 1884 4.725
 1595 1884 4.025
 1608 1884 4.025
 1609 1884 3.325
 1620 1884 5.425
 1621 1884 4.725
 1622 1884 4.375
 1626 1884 4.9
 1627 1884 4.2
 1628 1884 3.85
 1631 1884 5.25
 1633 1884 3.325
 1645 1884 4.725
 1662 1884 4.025
 1682 1884 3.325
 1683 1884 2.625
 1696 1884 2.8
 1697 1884 2.1
 1708 1884 4.2
 1709 1884 3.5
 1710 1884 3.15
 1722 1884 2.625
 1735 1884 1.925
 1747 1884 3.325
 1764 1884 2.8
 1784 1884 2.1
 1785 1884 1.4
 1816 1884 1.225
 1829 1884 0.7
 1841 1884 2.1
 1537 1885 87.17
 1539 1885 75.8
 1540 1885 68.22
 1542 1885 70.115
 1544 1885 79.59
 1545 1885 72.01
 1552 1885 58.745
 1553 1885 51.165
 1561 1885 68.22
 1562 1885 60.64
 1564 1885 62.535
 1567 1885 60.64
 1568 1885 53.06
 1570 1885 54.955
 1572 1885 64.43
 1573 1885 58.745
 1574 1885 53.06
 1597 1885 51.165
 1598 1885 43.585
 1611 1885 43.585
 1612 1885 36.005
 1620 1885 53.06
 1621 1885 45.48
 1623 1885 47.375
 1626 1885 47.375
 1627 1885 39.795
 1629 1885 41.69
 1631 1885 51.165
 1634 1885 36.005
 1645 1885 45.48
 1662 1885 37.9
 1685 1885 36.005
 1686 1885 28.425
 1699 1885 30.32
 1700 1885 22.74
 1708 1885 39.795
 1709 1885 32.215
 1711 1885 34.11
 1723 1885 28.425
 1736 1885 20.845
 1747 1885 30.32
 1764 1885 24.635
 1787 1885 22.74
 1788 1885 15.16
 1817 1885 13.265
 1830 1885 7.58
 1841 1885 17.055
 1537 1886 4.125
 1538 1886 3.45
 1539 1886 3.675
 1541 1886 3.225
 1542 1886 3.45
 1544 1886 3.825
 1545 1886 3.525
 1546 1886 3
 1548 1886 2.55
 1549 1886 2.775
 1551 1886 2.775
 1552 1886 3
 1554 1886 2.55
 1560 1886 3.15
 1561 1886 3.375
 1563 1886 2.925
 1564 1886 3.15
 1566 1886 2.85
 1567 1886 3.075
 1569 1886 2.625
 1570 1886 2.85
 1572 1886 3.225
 1573 1886 3
 1575 1886 2.1
 1577 1886 2.325
 1579 1886 1.875
 1580 1886 2.1
 1591 1886 2.7
 1593 1886 2.25
 1594 1886 2.475
 1596 1886 2.475
 1597 1886 2.7
 1599 1886 2.25
 1605 1886 2.4
 1607 1886 1.95
 1608 1886 2.175
 1610 1886 2.175
 1611 1886 2.4
 1613 1886 1.95
 1619 1886 2.55
 1620 1886 2.775
 1622 1886 2.325
 1623 1886 2.55
 1625 1886 2.325
 1626 1886 2.55
 1628 1886 2.1
 1629 1886 2.325
 1631 1886 2.7
 1635 1886 1.425
 1646 1886 1.8
 1648 1886 2.025
 1650 1886 1.575
 1651 1886 1.8
 1663 1886 1.5
 1665 1886 1.725
 1667 1886 1.275
 1668 1886 1.5
 1679 1886 2.1
 1681 1886 1.65
 1682 1886 1.875
 1684 1886 1.875
 1685 1886 2.1
 1687 1886 1.65
 1693 1886 1.875
 1695 1886 1.425
 1696 1886 1.65
 1698 1886 1.65
 1699 1886 1.875
 1701 1886 1.425
 1707 1886 2.025
 1708 1886 2.25
 1710 1886 1.8
 1711 1886 2.025
 1724 1886 1.125
 1737 1886 0.825
 1748 1886 1.2
 1750 1886 1.425
 1752 1886 0.975
 1753 1886 1.2
 1765 1886 0.975
 1767 1886 1.2
 1769 1886 0.75
 1770 1886 0.975
 1781 1886 1.575
 1783 1886 1.125
 1784 1886 1.35
 1786 1886 1.35
 1787 1886 1.575
 1789 1886 1.125
 1818 1886 0.525
 1831 1886 0.3
 1842 1886 0.675
 1844 1886 0.9
 1846 1886 0.45
 1847 1886 0.675
 1537 1887 41.3
 1538 1887 35
 1540 1887 34.3
 1541 1887 32.9
 1542 1887 35
 1544 1887 38.5
 1545 1887 35.7
 1547 1887 28
 1548 1887 26.6
 1550 1887 25.9
 1551 1887 28.7
 1553 1887 28
 1554 1887 26.6
 1560 1887 32.2
 1562 1887 31.5
 1563 1887 30.1
 1564 1887 32.2
 1566 1887 29.4
 1568 1887 28.7
 1569 1887 27.3
 1570 1887 29.4
 1572 1887 32.9
 1573 1887 30.8
 1576 1887 19.6
 1578 1887 21.7
 1579 1887 20.3
 1581 1887 19.6
 1592 1887 25.2
 1593 1887 23.8
 1595 1887 23.1
 1596 1887 25.9
 1598 1887 25.2
 1599 1887 23.8
 1606 1887 22.4
 1607 1887 21
 1609 1887 20.3
 1610 1887 23.1
 1612 1887 22.4
 1613 1887 21
 1619 1887 26.6
 1621 1887 25.9
 1622 1887 24.5
 1623 1887 26.6
 1625 1887 24.5
 1627 1887 23.8
 1628 1887 22.4
 1629 1887 24.5
 1631 1887 28
 1636 1887 13.3
 1647 1887 16.8
 1649 1887 18.9
 1650 1887 17.5
 1652 1887 16.8
 1664 1887 14
 1666 1887 16.1
 1667 1887 14.7
 1669 1887 14
 1680 1887 19.6
 1681 1887 18.2
 1683 1887 17.5
 1684 1887 20.3
 1686 1887 19.6
 1687 1887 18.2
 1694 1887 17.5
 1695 1887 16.1
 1697 1887 15.4
 1698 1887 18.2
 1700 1887 17.5
 1701 1887 16.1
 1707 1887 21.7
 1709 1887 21
 1710 1887 19.6
 1711 1887 21.7
 1725 1887 10.5
 1738 1887 7.7
 1749 1887 11.2
 1751 1887 13.3
 1752 1887 11.9
 1754 1887 11.2
 1766 1887 9.1
 1768 1887 11.2
 1769 1887 9.8
 1771 1887 9.1
 1782 1887 14.7
 1783 1887 13.3
 1785 1887 12.6
 1786 1887 15.4
 1788 1887 14.7
 1789 1887 13.3
 1819 1887 4.9
 1832 1887 2.8
 1843 1887 6.3
 1845 1887 8.4
 1846 1887 7
 1848 1887 6.3
 1537 1888 295.63
 1539 1888 257.89
 1540 1888 232.73
 1543 1888 232.73
 1544 1888 270.47
 1545 1888 245.31
 1556 1888 194.99
 1557 1888 169.83
 1561 1888 232.73
 1562 1888 207.57
 1565 1888 207.57
 1567 1888 207.57
 1568 1888 182.41
 1571 1888 182.41
 1572 1888 220.15
 1573 1888 201.28
 1574 1888 182.41
 1601 1888 169.83
 1602 1888 144.67
 1615 1888 144.67
 1616 1888 119.51
 1620 1888 182.41
 1621 1888 157.25
 1624 1888 157.25
 1626 1888 163.54
 1627 1888 138.38
 1630 1888 138.38
 1631 1888 176.12
 1637 1888 119.51
 1645 1888 157.25
 1662 1888 132.09
 1689 1888 119.51
 1690 1888 94.35
 1703 1888 100.64
 1704 1888 75.48
 1708 1888 138.38
 1709 1888 113.22
 1712 1888 113.22
 1726 1888 94.35
 1739 1888 69.19
 1747 1888 106.93
 1764 1888 88.06
 1791 1888 75.48
 1792 1888 50.32
 1820 1888 44.03
 1833 1888 25.16
 1841 1888 62.9
 1537 1889 13.86
 1538 1889 11.6325
 1539 1889 12.375
 1541 1889 10.89
 1543 1889 11.385
 1544 1889 12.87
 1545 1889 11.88
 1546 1889 10.1475
 1548 1889 8.6625
 1549 1889 9.405
 1555 1889 9.1575
 1556 1889 9.9
 1558 1889 8.415
 1560 1889 10.6425
 1561 1889 11.385
 1563 1889 9.9
 1565 1889 10.395
 1566 1889 9.6525
 1567 1889 10.395
 1569 1889 8.91
 1571 1889 9.405
 1572 1889 10.89
 1573 1889 10.1475
 1575 1889 7.1775
 1582 1889 7.6725
 1584 1889 6.1875
 1585 1889 6.93
 1591 1889 9.1575
 1593 1889 7.6725
 1594 1889 8.415
 1600 1889 8.1675
 1601 1889 8.91
 1603 1889 7.425
 1605 1889 8.1675
 1607 1889 6.6825
 1608 1889 7.425
 1614 1889 7.1775
 1615 1889 7.92
 1617 1889 6.435
 1619 1889 8.6625
 1620 1889 9.405
 1622 1889 7.92
 1624 1889 8.415
 1625 1889 7.92
 1626 1889 8.6625
 1628 1889 7.1775
 1630 1889 7.6725
 1631 1889 9.1575
 1638 1889 4.7025
 1646 1889 6.1875
 1653 1889 6.6825
 1655 1889 5.1975
 1656 1889 5.94
 1663 1889 5.1975
 1670 1889 5.6925
 1672 1889 4.2075
 1673 1889 4.95
 1679 1889 7.1775
 1681 1889 5.6925
 1682 1889 6.435
 1688 1889 6.1875
 1689 1889 6.93
 1691 1889 5.445
 1693 1889 6.435
 1695 1889 4.95
 1696 1889 5.6925
 1702 1889 5.445
 1703 1889 6.1875
 1705 1889 4.7025
 1707 1889 6.93
 1708 1889 7.6725
 1710 1889 6.1875
 1712 1889 6.6825
 1727 1889 3.7125
 1740 1889 2.7225
 1748 1889 4.2075
 1755 1889 4.7025
 1757 1889 3.2175
 1758 1889 3.96
 1765 1889 3.465
 1772 1889 3.96
 1774 1889 2.475
 1775 1889 3.2175
 1781 1889 5.445
 1783 1889 3.96
 1784 1889 4.7025
 1790 1889 4.455
 1791 1889 5.1975
 1793 1889 3.7125
 1821 1889 1.7325
 1834 1889 0.99
 1842 1889 2.475
 1849 1889 2.97
 1851 1889 1.485
 1852 1889 2.2275
 1537 1890 139.65
 1538 1890 118.703
 1540 1890 116.375
 1541 1890 111.72
 1543 1890 116.375
 1544 1890 130.34
 1545 1890 121.03
 1547 1890 95.4275
 1548 1890 90.7725
 1550 1890 88.445
 1555 1890 95.4275
 1557 1890 93.1
 1558 1890 88.445
 1560 1890 109.393
 1562 1890 107.065
 1563 1890 102.41
 1565 1890 107.065
 1566 1890 100.083
 1568 1890 97.755
 1569 1890 93.1
 1571 1890 97.755
 1572 1890 111.72
 1573 1890 104.738
 1576 1890 67.4975
 1583 1890 72.1525
 1584 1890 67.4975
 1586 1890 65.17
 1592 1890 86.1175
 1593 1890 81.4625
 1595 1890 79.135
 1600 1890 86.1175
 1602 1890 83.79
 1603 1890 79.135
 1606 1890 76.8075
 1607 1890 72.1525
 1609 1890 69.825
 1614 1890 76.8075
 1616 1890 74.48
 1617 1890 69.825
 1619 1890 90.7725
 1621 1890 88.445
 1622 1890 83.79
 1624 1890 88.445
 1625 1890 83.79
 1627 1890 81.4625
 1628 1890 76.8075
 1630 1890 81.4625
 1631 1890 95.4275
 1639 1890 44.2225
 1647 1890 58.1875
 1654 1890 62.8425
 1655 1890 58.1875
 1657 1890 55.86
 1664 1890 48.8775
 1671 1890 53.5325
 1672 1890 48.8775
 1674 1890 46.55
 1680 1890 67.4975
 1681 1890 62.8425
 1683 1890 60.515
 1688 1890 67.4975
 1690 1890 65.17
 1691 1890 60.515
 1694 1890 60.515
 1695 1890 55.86
 1697 1890 53.5325
 1702 1890 60.515
 1704 1890 58.1875
 1705 1890 53.5325
 1707 1890 74.48
 1709 1890 72.1525
 1710 1890 67.4975
 1712 1890 72.1525
 1728 1890 34.9125
 1741 1890 25.6025
 1749 1890 39.5675
 1756 1890 44.2225
 1757 1890 39.5675
 1759 1890 37.24
 1766 1890 32.585
 1773 1890 37.24
 1774 1890 32.585
 1776 1890 30.2575
 1782 1890 51.205
 1783 1890 46.55
 1785 1890 44.2225
 1790 1890 51.205
 1792 1890 48.8775
 1793 1890 44.2225
 1822 1890 16.2925
 1835 1890 9.31
 1843 1890 23.275
 1850 1890 27.93
 1851 1890 23.275
 1853 1890 20.9475
 1537 1891 142.305
 1538 1891 118.14
 1539 1891 126.195
 1542 1891 118.14
 1543 1891 115.455
 1544 1891 131.565
 1545 1891 120.825
 1546 1891 102.03
 1551 1891 93.975
 1552 1891 102.03
 1555 1891 91.29
 1556 1891 99.345
 1559 1891 91.29
 1560 1891 107.4
 1561 1891 115.455
 1564 1891 107.4
 1565 1891 104.715
 1566 1891 96.66
 1567 1891 104.715
 1570 1891 96.66
 1571 1891 93.975
 1572 1891 110.085
 1573 1891 102.03
 1577 1891 77.865
 1582 1891 75.18
 1587 1891 67.125
 1588 1891 75.18
 1591 1891 91.29
 1596 1891 83.235
 1597 1891 91.29
 1600 1891 80.55
 1601 1891 88.605
 1604 1891 80.55
 1605 1891 80.55
 1610 1891 72.495
 1611 1891 80.55
 1614 1891 69.81
 1615 1891 77.865
 1618 1891 69.81
 1619 1891 85.92
 1620 1891 93.975
 1623 1891 85.92
 1624 1891 83.235
 1625 1891 77.865
 1626 1891 85.92
 1629 1891 77.865
 1630 1891 75.18
 1631 1891 91.29
 1640 1891 51.015
 1648 1891 67.125
 1653 1891 64.44
 1658 1891 56.385
 1659 1891 64.44
 1665 1891 56.385
 1670 1891 53.7
 1675 1891 45.645
 1676 1891 53.7
 1679 1891 69.81
 1684 1891 61.755
 1685 1891 69.81
 1688 1891 59.07
 1689 1891 67.125
 1692 1891 59.07
 1693 1891 61.755
 1698 1891 53.7
 1699 1891 61.755
 1702 1891 51.015
 1703 1891 59.07
 1706 1891 51.015
 1707 1891 67.125
 1708 1891 75.18
 1711 1891 67.125
 1712 1891 64.44
 1729 1891 40.275
 1742 1891 29.535
 1750 1891 45.645
 1755 1891 42.96
 1760 1891 34.905
 1761 1891 42.96
 1767 1891 37.59
 1772 1891 34.905
 1777 1891 26.85
 1778 1891 34.905
 1781 1891 51.015
 1786 1891 42.96
 1787 1891 51.015
 1790 1891 40.275
 1791 1891 48.33
 1794 1891 40.275
 1823 1891 18.795
 1836 1891 10.74
 1844 1891 26.85
 1849 1891 24.165
 1854 1891 16.11
 1855 1891 24.165
 1537 1892 1434.12
 1538 1892 1207.68
 1540 1892 1182.52
 1542 1892 1207.68
 1543 1892 1182.52
 1544 1892 1333.48
 1545 1892 1232.84
 1547 1892 956.08
 1551 1892 981.24
 1553 1892 956.08
 1555 1892 956.08
 1557 1892 930.92
 1559 1892 956.08
 1560 1892 1107.04
 1562 1892 1081.88
 1564 1892 1107.04
 1565 1892 1081.88
 1566 1892 1006.4
 1568 1892 981.24
 1570 1892 1006.4
 1571 1892 981.24
 1572 1892 1132.2
 1573 1892 1056.72
 1578 1892 729.64
 1583 1892 704.48
 1587 1892 729.64
 1589 1892 704.48
 1592 1892 855.44
 1596 1892 880.6
 1598 1892 855.44
 1600 1892 855.44
 1602 1892 830.28
 1604 1892 855.44
 1606 1892 754.8
 1610 1892 779.96
 1612 1892 754.8
 1614 1892 754.8
 1616 1892 729.64
 1618 1892 754.8
 1619 1892 905.76
 1621 1892 880.6
 1623 1892 905.76
 1624 1892 880.6
 1625 1892 830.28
 1627 1892 805.12
 1629 1892 830.28
 1630 1892 805.12
 1631 1892 956.08
 1641 1892 478.04
 1649 1892 629
 1654 1892 603.84
 1658 1892 629
 1660 1892 603.84
 1666 1892 528.36
 1671 1892 503.2
 1675 1892 528.36
 1677 1892 503.2
 1680 1892 654.16
 1684 1892 679.32
 1686 1892 654.16
 1688 1892 654.16
 1690 1892 629
 1692 1892 654.16
 1694 1892 578.68
 1698 1892 603.84
 1700 1892 578.68
 1702 1892 578.68
 1704 1892 553.52
 1706 1892 578.68
 1707 1892 729.64
 1709 1892 704.48
 1711 1892 729.64
 1712 1892 704.48
 1730 1892 377.4
 1743 1892 276.76
 1751 1892 427.72
 1756 1892 402.56
 1760 1892 427.72
 1762 1892 402.56
 1768 1892 352.24
 1773 1892 327.08
 1777 1892 352.24
 1779 1892 327.08
 1782 1892 478.04
 1786 1892 503.2
 1788 1892 478.04
 1790 1892 478.04
 1792 1892 452.88
 1794 1892 478.04
 1824 1892 176.12
 1837 1892 100.64
 1845 1892 251.6
 1850 1892 226.44
 1854 1892 251.6
 1856 1892 226.44
 1537 1893 527.46
 1538 1893 447
 1541 1893 420.18
 1542 1893 447
 1543 1893 438.06
 1544 1893 491.7
 1545 1893 455.94
 1548 1893 339.72
 1551 1893 366.54
 1554 1893 339.72
 1555 1893 357.6
 1558 1893 330.78
 1559 1893 357.6
 1560 1893 411.24
 1563 1893 384.42
 1564 1893 411.24
 1565 1893 402.3
 1566 1893 375.48
 1569 1893 348.66
 1570 1893 375.48
 1571 1893 366.54
 1572 1893 420.18
 1573 1893 393.36
 1579 1893 259.26
 1584 1893 250.32
 1587 1893 277.14
 1590 1893 250.32
 1593 1893 303.96
 1596 1893 330.78
 1599 1893 303.96
 1600 1893 321.84
 1603 1893 295.02
 1604 1893 321.84
 1607 1893 268.2
 1610 1893 295.02
 1613 1893 268.2
 1614 1893 286.08
 1617 1893 259.26
 1618 1893 286.08
 1619 1893 339.72
 1622 1893 312.9
 1623 1893 339.72
 1624 1893 330.78
 1625 1893 312.9
 1628 1893 286.08
 1629 1893 312.9
 1630 1893 303.96
 1631 1893 357.6
 1642 1893 169.86
 1650 1893 223.5
 1655 1893 214.56
 1658 1893 241.38
 1661 1893 214.56
 1667 1893 187.74
 1672 1893 178.8
 1675 1893 205.62
 1678 1893 178.8
 1681 1893 232.44
 1684 1893 259.26
 1687 1893 232.44
 1688 1893 250.32
 1691 1893 223.5
 1692 1893 250.32
 1695 1893 205.62
 1698 1893 232.44
 1701 1893 205.62
 1702 1893 223.5
 1705 1893 196.68
 1706 1893 223.5
 1707 1893 277.14
 1710 1893 250.32
 1711 1893 277.14
 1712 1893 268.2
 1731 1893 134.1
 1744 1893 98.34
 1752 1893 151.98
 1757 1893 143.04
 1760 1893 169.86
 1763 1893 143.04
 1769 1893 125.16
 1774 1893 116.22
 1777 1893 143.04
 1780 1893 116.22
 1783 1893 169.86
 1786 1893 196.68
 1789 1893 169.86
 1790 1893 187.74
 1793 1893 160.92
 1794 1893 187.74
 1825 1893 62.58
 1838 1893 35.76
 1846 1893 89.4
 1851 1893 80.46
 1854 1893 107.28
 1857 1893 80.46
 1537 1894 500.64
 1539 1894 447
 1541 1894 393.36
 1542 1894 420.18
 1543 1894 411.24
 1544 1894 464.88
 1545 1894 429.12
 1549 1894 339.72
 1552 1894 366.54
 1554 1894 312.9
 1556 1894 357.6
 1558 1894 303.96
 1559 1894 330.78
 1561 1894 411.24
 1563 1894 357.6
 1564 1894 384.42
 1565 1894 375.48
 1567 1894 375.48
 1569 1894 321.84
 1570 1894 348.66
 1571 1894 339.72
 1572 1894 393.36
 1573 1894 366.54
 1580 1894 259.26
 1585 1894 250.32
 1588 1894 277.14
 1590 1894 223.5
 1594 1894 303.96
 1597 1894 330.78
 1599 1894 277.14
 1601 1894 321.84
 1603 1894 268.2
 1604 1894 295.02
 1608 1894 268.2
 1611 1894 295.02
 1613 1894 241.38
 1615 1894 286.08
 1617 1894 232.44
 1618 1894 259.26
 1620 1894 339.72
 1622 1894 286.08
 1623 1894 312.9
 1624 1894 303.96
 1626 1894 312.9
 1628 1894 259.26
 1629 1894 286.08
 1630 1894 277.14
 1631 1894 330.78
 1643 1894 169.86
 1651 1894 223.5
 1656 1894 214.56
 1659 1894 241.38
 1661 1894 187.74
 1668 1894 187.74
 1673 1894 178.8
 1676 1894 205.62
 1678 1894 151.98
 1682 1894 232.44
 1685 1894 259.26
 1687 1894 205.62
 1689 1894 250.32
 1691 1894 196.68
 1692 1894 223.5
 1696 1894 205.62
 1699 1894 232.44
 1701 1894 178.8
 1703 1894 223.5
 1705 1894 169.86
 1706 1894 196.68
 1708 1894 277.14
 1710 1894 223.5
 1711 1894 250.32
 1712 1894 241.38
 1732 1894 134.1
 1745 1894 98.34
 1753 1894 151.98
 1758 1894 143.04
 1761 1894 169.86
 1763 1894 116.22
 1770 1894 125.16
 1775 1894 116.22
 1778 1894 143.04
 1780 1894 89.4
 1784 1894 169.86
 1787 1894 196.68
 1789 1894 143.04
 1791 1894 187.74
 1793 1894 134.1
 1794 1894 160.92
 1826 1894 62.58
 1839 1894 35.76
 1847 1894 89.4
 1852 1894 80.46
 1855 1894 107.28
 1857 1894 53.64
 1537 1895 5025.15
 1540 1895 4187.63
 1541 1895 4020.12
 1542 1895 4271.38
 1543 1895 4187.63
 1544 1895 4690.14
 1545 1895 4355.13
 1550 1895 3182.6
 1553 1895 3433.85
 1554 1895 3266.35
 1557 1895 3350.1
 1558 1895 3182.6
 1559 1895 3433.85
 1562 1895 3852.62
 1563 1895 3685.11
 1564 1895 3936.37
 1565 1895 3852.62
 1568 1895 3517.6
 1569 1895 3350.1
 1570 1895 3601.36
 1571 1895 3517.6
 1572 1895 4020.12
 1573 1895 3768.86
 1581 1895 2428.82
 1586 1895 2345.07
 1589 1895 2596.33
 1590 1895 2428.82
 1595 1895 2847.58
 1598 1895 3098.84
 1599 1895 2931.34
 1602 1895 3015.09
 1603 1895 2847.58
 1604 1895 3098.84
 1609 1895 2512.58
 1612 1895 2763.83
 1613 1895 2596.33
 1616 1895 2680.08
 1617 1895 2512.58
 1618 1895 2763.83
 1621 1895 3182.6
 1622 1895 3015.09
 1623 1895 3266.35
 1624 1895 3182.6
 1627 1895 2931.34
 1628 1895 2763.83
 1629 1895 3015.09
 1630 1895 2931.34
 1631 1895 3433.85
 1644 1895 1591.3
 1652 1895 2093.81
 1657 1895 2010.06
 1660 1895 2261.32
 1661 1895 2093.81
 1669 1895 1758.8
 1674 1895 1675.05
 1677 1895 1926.31
 1678 1895 1758.8
 1683 1895 2177.56
 1686 1895 2428.82
 1687 1895 2261.32
 1690 1895 2345.07
 1691 1895 2177.56
 1692 1895 2428.82
 1697 1895 1926.31
 1700 1895 2177.56
 1701 1895 2010.06
 1704 1895 2093.81
 1705 1895 1926.31
 1706 1895 2177.56
 1709 1895 2596.33
 1710 1895 2428.82
 1711 1895 2680.08
 1712 1895 2596.33
 1733 1895 1256.29
 1746 1895 921.278
 1754 1895 1423.79
 1759 1895 1340.04
 1762 1895 1591.3
 1763 1895 1423.79
 1771 1895 1172.54
 1776 1895 1088.78
 1779 1895 1340.04
 1780 1895 1172.54
 1785 1895 1591.3
 1788 1895 1842.56
 1789 1895 1675.05
 1792 1895 1758.8
 1793 1895 1591.3
 1794 1895 1842.56
 1827 1895 586.268
 1840 1895 335.01
 1848 1895 837.525
 1853 1895 753.773
 1856 1895 1005.03
 1857 1895 837.525
